ID,State,County,City,Date Local,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI
16718,New York,Queens,New York,2007-01-29,Parts per billion,8.208333,18.0,22,26.0
16719,New York,Queens,New York,2007-01-29,Parts per billion,8.175,17.6,23,10.95713213213213
16720,New York,Queens,New York,2007-01-29,Parts per billion,8.175,17.6,23,10.95713213213213
16721,New York,Queens,New York,2007-01-30,Parts per billion,17.681818,31.0,6,44.0
16722,New York,Queens,New York,2007-01-30,Parts per billion,17.681818,31.0,6,44.0
16723,New York,Queens,New York,2007-01-30,Parts per billion,17.6,29.0,8,10.95713213213213
16724,New York,Queens,New York,2007-01-30,Parts per billion,17.6,29.0,8,10.95713213213213
16725,New York,Queens,New York,2007-01-31,Parts per billion,11.291667,23.0,23,33.0
16726,New York,Queens,New York,2007-01-31,Parts per billion,11.291667,23.0,23,33.0
16727,New York,Queens,New York,2007-01-31,Parts per billion,11.25,19.0,23,10.95713213213213
16728,New York,Queens,New York,2007-01-31,Parts per billion,11.25,19.0,23,10.95713213213213
16729,New York,Queens,New York,2007-02-01,Parts per billion,13.541667,23.0,0,33.0
16730,New York,Queens,New York,2007-02-01,Parts per billion,13.541667,23.0,0,33.0
16731,New York,Queens,New York,2007-02-01,Parts per billion,13.5125,21.3,2,10.95713213213213
16732,New York,Queens,New York,2007-02-01,Parts per billion,13.5125,21.3,2,10.95713213213213
16733,New York,Queens,New York,2007-02-01,Parts per billion,13.43913,23.6,0,33.0
16734,New York,Queens,New York,2007-02-01,Parts per billion,13.43913,23.6,0,33.0
16735,New York,Queens,New York,2007-02-01,Parts per billion,13.771429,21.5,2,10.95713213213213
16736,New York,Queens,New York,2007-02-01,Parts per billion,13.771429,21.5,2,10.95713213213213
16737,New York,Queens,New York,2007-02-02,Parts per billion,9.916667,19.0,23,27.0
16738,New York,Queens,New York,2007-02-02,Parts per billion,9.916667,19.0,23,27.0
16739,New York,Queens,New York,2007-02-02,Parts per billion,9.875,14.6,23,10.95713213213213
16740,New York,Queens,New York,2007-02-02,Parts per billion,9.875,14.6,23,10.95713213213213
16741,New York,Queens,New York,2007-02-02,Parts per billion,9.7625,19.6,23,27.0
16742,New York,Queens,New York,2007-02-02,Parts per billion,9.7625,19.6,23,27.0
16743,New York,Queens,New York,2007-02-02,Parts per billion,9.725,14.6,23,10.95713213213213
16744,New York,Queens,New York,2007-02-02,Parts per billion,9.725,14.6,23,10.95713213213213
16745,New York,Queens,New York,2007-02-03,Parts per billion,10.791667,23.0,0,33.0
16746,New York,Queens,New York,2007-02-03,Parts per billion,10.791667,23.0,0,33.0
16747,New York,Queens,New York,2007-02-03,Parts per billion,10.75,20.6,2,10.95713213213213
16748,New York,Queens,New York,2007-02-03,Parts per billion,10.75,20.6,2,10.95713213213213
16749,New York,Queens,New York,2007-02-03,Parts per billion,10.620833,24.1,0,34.0
16750,New York,Queens,New York,2007-02-03,Parts per billion,10.620833,24.1,0,34.0
16751,New York,Queens,New York,2007-02-03,Parts per billion,10.6,21.2,2,10.95713213213213
16752,New York,Queens,New York,2007-02-03,Parts per billion,10.6,21.2,2,10.95713213213213
16753,New York,Queens,New York,2007-02-04,Parts per billion,8.75,16.0,20,23.0
16754,New York,Queens,New York,2007-02-04,Parts per billion,8.75,16.0,20,23.0
16755,New York,Queens,New York,2007-02-04,Parts per billion,8.7,13.3,20,10.95713213213213
16756,New York,Queens,New York,2007-02-04,Parts per billion,8.7,13.3,20,10.95713213213213
16757,New York,Queens,New York,2007-02-04,Parts per billion,8.475,15.7,20,21.0
16758,New York,Queens,New York,2007-02-04,Parts per billion,8.475,15.7,20,21.0
16759,New York,Queens,New York,2007-02-04,Parts per billion,8.45,13.0,20,10.95713213213213
16760,New York,Queens,New York,2007-02-04,Parts per billion,8.45,13.0,20,10.95713213213213
16761,New York,Queens,New York,2007-02-05,Parts per billion,13.166667,19.0,20,27.0
16762,New York,Queens,New York,2007-02-05,Parts per billion,13.166667,19.0,20,27.0
16763,New York,Queens,New York,2007-02-05,Parts per billion,13.15,18.0,20,10.95713213213213
16764,New York,Queens,New York,2007-02-05,Parts per billion,13.15,18.0,20,10.95713213213213
16765,New York,Queens,New York,2007-02-05,Parts per billion,12.945833,19.2,20,27.0
16766,New York,Queens,New York,2007-02-05,Parts per billion,12.945833,19.2,20,27.0
16767,New York,Queens,New York,2007-02-05,Parts per billion,12.925,18.1,20,10.95713213213213
16768,New York,Queens,New York,2007-02-05,Parts per billion,12.925,18.1,20,10.95713213213213
16769,New York,Queens,New York,2007-02-06,Parts per billion,18.25,28.0,7,40.0
16770,New York,Queens,New York,2007-02-06,Parts per billion,18.25,28.0,7,40.0
16771,New York,Queens,New York,2007-02-06,Parts per billion,18.225,25.0,8,10.95713213213213
16772,New York,Queens,New York,2007-02-06,Parts per billion,18.225,25.0,8,10.95713213213213
16773,New York,Queens,New York,2007-02-06,Parts per billion,18.075,27.6,7,39.0
16774,New York,Queens,New York,2007-02-06,Parts per billion,18.075,27.6,7,39.0
16775,New York,Queens,New York,2007-02-06,Parts per billion,18.05,24.7,8,10.95713213213213
16776,New York,Queens,New York,2007-02-06,Parts per billion,18.05,24.7,8,10.95713213213213
16777,New York,Queens,New York,2007-02-07,Parts per billion,14.5,32.0,0,46.0
16778,New York,Queens,New York,2007-02-07,Parts per billion,14.5,32.0,0,46.0
16779,New York,Queens,New York,2007-02-07,Parts per billion,14.475,25.3,2,10.95713213213213
16780,New York,Queens,New York,2007-02-07,Parts per billion,14.475,25.3,2,10.95713213213213
16781,New York,Queens,New York,2007-02-07,Parts per billion,14.370833,31.9,0,44.0
16782,New York,Queens,New York,2007-02-07,Parts per billion,14.370833,31.9,0,44.0
16783,New York,Queens,New York,2007-02-07,Parts per billion,14.325,25.2,2,10.95713213213213
16784,New York,Queens,New York,2007-02-07,Parts per billion,14.325,25.2,2,10.95713213213213
16785,New York,Queens,New York,2007-02-08,Parts per billion,13.958333,29.0,8,41.0
16786,New York,Queens,New York,2007-02-08,Parts per billion,13.958333,29.0,8,41.0
16787,New York,Queens,New York,2007-02-08,Parts per billion,13.9125,23.6,8,10.95713213213213
16788,New York,Queens,New York,2007-02-08,Parts per billion,13.9125,23.6,8,10.95713213213213
16789,New York,Queens,New York,2007-02-08,Parts per billion,13.829167,29.5,8,41.0
16790,New York,Queens,New York,2007-02-08,Parts per billion,13.829167,29.5,8,41.0
16791,New York,Queens,New York,2007-02-08,Parts per billion,13.8,23.8,8,10.95713213213213
16792,New York,Queens,New York,2007-02-08,Parts per billion,13.8,23.8,8,10.95713213213213
16793,New York,Queens,New York,2007-02-09,Parts per billion,13.263158,27.0,6,39.0
16794,New York,Queens,New York,2007-02-09,Parts per billion,13.263158,27.0,6,39.0
16795,New York,Queens,New York,2007-02-09,Parts per billion,13.066667,24.6,8,10.95713213213213
16796,New York,Queens,New York,2007-02-09,Parts per billion,13.066667,24.6,8,10.95713213213213
16797,New York,Queens,New York,2007-02-09,Parts per billion,12.766667,27.2,6,39.0
16798,New York,Queens,New York,2007-02-09,Parts per billion,12.766667,27.2,6,39.0
16799,New York,Queens,New York,2007-02-09,Parts per billion,12.742857,24.9,8,10.95713213213213
16800,New York,Queens,New York,2007-02-09,Parts per billion,12.742857,24.9,8,10.95713213213213
16801,New York,Queens,New York,2007-02-10,Parts per billion,8.791667,16.0,9,23.0
16802,New York,Queens,New York,2007-02-10,Parts per billion,8.791667,16.0,9,23.0
16803,New York,Queens,New York,2007-02-10,Parts per billion,8.75,15.3,11,10.95713213213213
16804,New York,Queens,New York,2007-02-10,Parts per billion,8.75,15.3,11,10.95713213213213
16805,New York,Queens,New York,2007-02-10,Parts per billion,8.625,15.9,9,21.0
16806,New York,Queens,New York,2007-02-10,Parts per billion,8.625,15.9,9,21.0
16807,New York,Queens,New York,2007-02-10,Parts per billion,8.575,15.2,11,10.95713213213213
16808,New York,Queens,New York,2007-02-10,Parts per billion,8.575,15.2,11,10.95713213213213
16809,New York,Queens,New York,2007-02-11,Parts per billion,10.541667,21.0,23,30.0
16810,New York,Queens,New York,2007-02-11,Parts per billion,10.541667,21.0,23,30.0
16811,New York,Queens,New York,2007-02-11,Parts per billion,10.5125,17.0,23,10.95713213213213
16812,New York,Queens,New York,2007-02-11,Parts per billion,10.5125,17.0,23,10.95713213213213
16813,New York,Queens,New York,2007-02-11,Parts per billion,10.258333,21.2,23,30.0
16814,New York,Queens,New York,2007-02-11,Parts per billion,10.258333,21.2,23,30.0
16815,New York,Queens,New York,2007-02-11,Parts per billion,10.2375,16.9,23,10.95713213213213
16816,New York,Queens,New York,2007-02-11,Parts per billion,10.2375,16.9,23,10.95713213213213
16817,New York,Queens,New York,2007-02-12,Parts per billion,18.0,31.0,8,44.0
16818,New York,Queens,New York,2007-02-12,Parts per billion,18.0,31.0,8,44.0
16819,New York,Queens,New York,2007-02-12,Parts per billion,17.9625,27.6,8,10.95713213213213
16820,New York,Queens,New York,2007-02-12,Parts per billion,17.9625,27.6,8,10.95713213213213
16821,New York,Queens,New York,2007-02-12,Parts per billion,17.895833,31.4,8,44.0
16822,New York,Queens,New York,2007-02-12,Parts per billion,17.895833,31.4,8,44.0
16823,New York,Queens,New York,2007-02-12,Parts per billion,17.8625,27.8,8,10.95713213213213
16824,New York,Queens,New York,2007-02-12,Parts per billion,17.8625,27.8,8,10.95713213213213
16825,New York,Queens,New York,2007-02-13,Parts per billion,5.4,11.0,0,16.0
16826,New York,Queens,New York,2007-02-13,Parts per billion,5.4,11.0,0,16.0
16827,New York,Queens,New York,2007-02-13,Parts per billion,5.65,10.0,2,10.95713213213213
16828,New York,Queens,New York,2007-02-13,Parts per billion,5.65,10.0,2,10.95713213213213
16829,New York,Queens,New York,2007-02-13,Parts per billion,4.73,10.3,0,14.0
16830,New York,Queens,New York,2007-02-13,Parts per billion,4.73,10.3,0,14.0
16831,New York,Queens,New York,2007-02-13,Parts per billion,5.016667,9.3,2,10.95713213213213
16832,New York,Queens,New York,2007-02-13,Parts per billion,5.016667,9.3,2,10.95713213213213
16833,New York,Queens,New York,2007-02-14,Parts per billion,5.75,13.0,14,19.0
16834,New York,Queens,New York,2007-02-14,Parts per billion,5.75,13.0,14,19.0
16835,New York,Queens,New York,2007-02-14,Parts per billion,5.7125,7.6,14,10.95713213213213
16836,New York,Queens,New York,2007-02-14,Parts per billion,5.7125,7.6,14,10.95713213213213
16837,New York,Queens,New York,2007-02-14,Parts per billion,5.304167,12.7,14,17.0
16838,New York,Queens,New York,2007-02-14,Parts per billion,5.304167,12.7,14,17.0
16839,New York,Queens,New York,2007-02-14,Parts per billion,5.2625,7.4,14,10.95713213213213
16840,New York,Queens,New York,2007-02-14,Parts per billion,5.2625,7.4,14,10.95713213213213
16841,New York,Queens,New York,2007-02-15,Parts per billion,7.083333,14.0,19,20.0
16842,New York,Queens,New York,2007-02-15,Parts per billion,7.083333,14.0,19,20.0
16843,New York,Queens,New York,2007-02-15,Parts per billion,7.0625,11.3,20,10.95713213213213
16844,New York,Queens,New York,2007-02-15,Parts per billion,7.0625,11.3,20,10.95713213213213
16845,New York,Queens,New York,2007-02-15,Parts per billion,6.783333,14.2,19,20.0
16846,New York,Queens,New York,2007-02-15,Parts per billion,6.783333,14.2,19,20.0
16847,New York,Queens,New York,2007-02-15,Parts per billion,6.75,11.1,20,10.95713213213213
16848,New York,Queens,New York,2007-02-15,Parts per billion,6.75,11.1,20,10.95713213213213
16849,New York,Queens,New York,2007-02-16,Parts per billion,13.954545,25.0,23,36.0
16850,New York,Queens,New York,2007-02-16,Parts per billion,13.954545,25.0,23,36.0
16851,New York,Queens,New York,2007-02-16,Parts per billion,13.883333,20.6,23,10.95713213213213
16852,New York,Queens,New York,2007-02-16,Parts per billion,13.883333,20.6,23,10.95713213213213
16853,New York,Queens,New York,2007-02-16,Parts per billion,13.6,25.5,23,36.0
16854,New York,Queens,New York,2007-02-16,Parts per billion,13.6,25.5,23,36.0
16855,New York,Queens,New York,2007-02-16,Parts per billion,13.766667,20.8,23,10.95713213213213
16856,New York,Queens,New York,2007-02-16,Parts per billion,13.766667,20.8,23,10.95713213213213
16857,New York,Queens,New York,2007-02-17,Parts per billion,20.541667,35.0,6,50.0
16858,New York,Queens,New York,2007-02-17,Parts per billion,20.541667,35.0,6,50.0
16859,New York,Queens,New York,2007-02-17,Parts per billion,20.5,31.3,8,10.95713213213213
16860,New York,Queens,New York,2007-02-17,Parts per billion,20.5,31.3,8,10.95713213213213
16861,New York,Queens,New York,2007-02-17,Parts per billion,20.658333,35.5,6,50.0
16862,New York,Queens,New York,2007-02-17,Parts per billion,20.658333,35.5,6,50.0
16863,New York,Queens,New York,2007-02-17,Parts per billion,20.6125,31.7,8,10.95713213213213
16864,New York,Queens,New York,2007-02-17,Parts per billion,20.6125,31.7,8,10.95713213213213
16865,New York,Queens,New York,2007-02-18,Parts per billion,10.125,24.0,4,34.0
16866,New York,Queens,New York,2007-02-18,Parts per billion,10.125,24.0,4,34.0
16867,New York,Queens,New York,2007-02-18,Parts per billion,10.0875,21.3,5,10.95713213213213
16868,New York,Queens,New York,2007-02-18,Parts per billion,10.0875,21.3,5,10.95713213213213
16869,New York,Queens,New York,2007-02-18,Parts per billion,9.95,24.5,5,34.0
16870,New York,Queens,New York,2007-02-18,Parts per billion,9.95,24.5,5,34.0
16871,New York,Queens,New York,2007-02-18,Parts per billion,9.9125,21.6,5,10.95713213213213
16872,New York,Queens,New York,2007-02-18,Parts per billion,9.9125,21.6,5,10.95713213213213
16873,New York,Queens,New York,2007-02-19,Parts per billion,6.833333,13.0,19,19.0
16874,New York,Queens,New York,2007-02-19,Parts per billion,6.833333,13.0,19,19.0
16875,New York,Queens,New York,2007-02-19,Parts per billion,6.8,12.3,23,10.95713213213213
16876,New York,Queens,New York,2007-02-19,Parts per billion,6.8,12.3,23,10.95713213213213
16877,New York,Queens,New York,2007-02-19,Parts per billion,6.4375,12.8,22,17.0
16878,New York,Queens,New York,2007-02-19,Parts per billion,6.4375,12.8,22,17.0
16879,New York,Queens,New York,2007-02-19,Parts per billion,6.4125,12.0,23,10.95713213213213
16880,New York,Queens,New York,2007-02-19,Parts per billion,6.4125,12.0,23,10.95713213213213
16881,New York,Queens,New York,2007-02-20,Parts per billion,17.608696,24.0,17,34.0
16882,New York,Queens,New York,2007-02-20,Parts per billion,17.608696,24.0,17,34.0
16883,New York,Queens,New York,2007-02-20,Parts per billion,17.214286,21.0,8,10.95713213213213
16884,New York,Queens,New York,2007-02-20,Parts per billion,17.214286,21.0,8,10.95713213213213
16885,New York,Queens,New York,2007-02-20,Parts per billion,17.669565,24.0,17,34.0
16886,New York,Queens,New York,2007-02-20,Parts per billion,17.669565,24.0,17,34.0
16887,New York,Queens,New York,2007-02-20,Parts per billion,17.257143,20.9,8,10.95713213213213
16888,New York,Queens,New York,2007-02-20,Parts per billion,17.257143,20.9,8,10.95713213213213
16889,New York,Queens,New York,2007-02-21,Parts per billion,11.166667,22.0,7,31.0
16890,New York,Queens,New York,2007-02-21,Parts per billion,11.166667,22.0,7,31.0
16891,New York,Queens,New York,2007-02-21,Parts per billion,11.125,19.6,5,10.95713213213213
16892,New York,Queens,New York,2007-02-21,Parts per billion,11.125,19.6,5,10.95713213213213
16893,New York,Queens,New York,2007-02-21,Parts per billion,10.5375,21.9,7,30.0
16894,New York,Queens,New York,2007-02-21,Parts per billion,10.5375,21.9,7,30.0
16895,New York,Queens,New York,2007-02-21,Parts per billion,10.5125,19.9,5,10.95713213213213
16896,New York,Queens,New York,2007-02-21,Parts per billion,10.5125,19.9,5,10.95713213213213
16897,New York,Queens,New York,2007-02-22,Parts per billion,15.541667,39.0,6,55.0
16898,New York,Queens,New York,2007-02-22,Parts per billion,15.541667,39.0,6,55.0
16899,New York,Queens,New York,2007-02-22,Parts per billion,15.5125,29.6,8,10.95713213213213
16900,New York,Queens,New York,2007-02-22,Parts per billion,15.5125,29.6,8,10.95713213213213
16901,New York,Queens,New York,2007-02-22,Parts per billion,15.120833,41.9,7,57.0
16902,New York,Queens,New York,2007-02-22,Parts per billion,15.120833,41.9,7,57.0
16903,New York,Queens,New York,2007-02-22,Parts per billion,15.1,35.2,8,10.95713213213213
16904,New York,Queens,New York,2007-02-22,Parts per billion,15.1,35.2,8,10.95713213213213
16905,New York,Queens,New York,2007-02-23,Parts per billion,3.791667,7.0,7,10.0
16906,New York,Queens,New York,2007-02-23,Parts per billion,3.791667,7.0,7,10.0
16907,New York,Queens,New York,2007-02-23,Parts per billion,3.775,6.0,8,10.95713213213213
16908,New York,Queens,New York,2007-02-23,Parts per billion,3.775,6.0,8,10.95713213213213
16909,New York,Queens,New York,2007-02-23,Parts per billion,3.4625,7.3,8,10.0
16910,New York,Queens,New York,2007-02-23,Parts per billion,3.4625,7.3,8,10.0
16911,New York,Queens,New York,2007-02-23,Parts per billion,3.4375,5.8,11,10.95713213213213
16912,New York,Queens,New York,2007-02-23,Parts per billion,3.4375,5.8,11,10.95713213213213
16913,New York,Queens,New York,2007-02-24,Parts per billion,3.947368,8.0,16,11.0
16914,New York,Queens,New York,2007-02-24,Parts per billion,3.947368,8.0,16,11.0
16915,New York,Queens,New York,2007-02-24,Parts per billion,3.866667,7.6,17,10.95713213213213
16916,New York,Queens,New York,2007-02-24,Parts per billion,3.866667,7.6,17,10.95713213213213
16917,New York,Queens,New York,2007-02-24,Parts per billion,1.91,5.7,8,7.0
16918,New York,Queens,New York,2007-02-24,Parts per billion,1.91,5.7,8,7.0
16919,New York,Queens,New York,2007-02-24,Parts per billion,2.066667,3.2,8,10.95713213213213
16920,New York,Queens,New York,2007-02-24,Parts per billion,2.066667,3.2,8,10.95713213213213
16921,New York,Queens,New York,2007-02-25,Parts per billion,12.958333,29.0,16,41.0
16922,New York,Queens,New York,2007-02-25,Parts per billion,12.958333,29.0,16,41.0
16923,New York,Queens,New York,2007-02-25,Parts per billion,12.9375,24.3,17,10.95713213213213
16924,New York,Queens,New York,2007-02-25,Parts per billion,12.9375,24.3,17,10.95713213213213
16925,New York,Queens,New York,2007-02-26,Parts per billion,7.5,14.0,21,20.0
16926,New York,Queens,New York,2007-02-26,Parts per billion,7.5,14.0,21,20.0
16927,New York,Queens,New York,2007-02-26,Parts per billion,7.475,12.0,23,10.95713213213213
